0.03466170
0.00186331
0.01984783
0.02547690
0.03230683
0.00123052
0.00496296
0.02754490
0.00036679
0.00203271
0.00143027
0.00976510
0.00366138
0.00251157
0.00117041
0.00152687
0.06616123
0.00124042
0.00034999
0.01384058
0.00177899
0.05656855
0.00079562
0.00115035
0.00097377
0.02988006
0.01383581
0.00115727
0.00032834
0.01597193
0.00738395
0.01506345
0.00338017
0.00248102
0.00264242
0.00117357
0.00035971
0.00140617
0.00455552
0.00742520
0.02837588
0.00363478
0.02714975
0.00242356
0.00294055
0.07129050
0.07403976
0.01025574
0.01396166
0.00060327
0.00538498
0.05893663
0.00439905
0.01106527
0.00215067
0.00192328
0.00169390
0.00037341
0.00260627
0.01197248
0.00334107
0.00154607
0.00721483
0.00034248
0.00143966
0.00089029
0.00060968
0.00090881
0.00111084
0.00524490
0.00184672
0.01518753
0.00137659
0.00428261
0.02422443
0.00154657
0.00286206
0.00203150
0.00518048
0.02139039
0.00075946
0.00242289
0.01315010
0.02021752
0.00057133
0.00084514
0.00034677
0.00245830
0.03195660
0.00202489
0.00336590
0.00245928
0.00343379
0.00633199
0.00118253
0.00040503
0.02442672
0.00275307
0.00052415
0.02234150
