0.27835498
0.04017298
0.02000757
0.02556877
0.06886545
0.02272623
0.03736576
0.08591157
0.00910134
0.03708234
0.02840431
0.02399202
0.02955983
0.05912499
0.00885677
0.04176030
0.05472570
0.02318120
0.02634762
0.03334332
0.04554696
